t_id;vendor;buyer;prod_id;date_time;price;validated_by;status;phase;event;month;product_tx_no;completed_transfer_no;is_resale;is_relevant
25021004;harper7;liucollections;100905;2025-02-10 09:48:22;422500.0;16660212;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021005;eva.howell;dhale_family5;100848;2025-02-10 10:03:53;745500.0;75941901;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021006;rosemontmuseumofmoderncraftd;rothartadvisory;100682;2025-02-10 10:57:08;577000.0;96187039;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021007;priya.nelson;tanglewoodfolkartarchive;101071;2025-02-10 12:32:49;412500.0;75941901;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021008;cassidy.ito;jade.campbell;100397;2025-02-10 12:56:01;407500.0;96187039;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021009;choiartadvisory;meridianmillercollections;100900;2025-02-10 13:07:26;922500.0;35242525;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021010;oakhollowmuseumofappliedarts;ashlanddecorativeartsarchive;100694;2025-02-10 13:25:40;2235000.0;36058655;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021011;mina.singh;celine.irwin;100864;2025-02-10 13:55:36;1313000.0;72880343;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021012;chloe.shah;nathan58;100482;2025-02-10 13:55:57;347500.0;77404927;COMPLETED;4;25;2025-02;3;3;TRUE;FALSE
25021013;delilah.kim;ari.turner;100486;2025-02-10 14:00:56;1280000.0;;PENDING;4;25;2025-02;1;;FALSE;FALSE
25021014;sofia.hayes;sabrina.shah;100055;2025-02-10 14:04:31;290000.0;36058655;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021015;fairmontmaritimeheritagemuse;liucollections;100111;2025-02-10 14:18:54;593000.0;96187039;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25021016;augvan_hold1;malik.johnson;101029;2025-02-10 15:55:41;299500.0;90907400;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021017;nathan.hassan;abigail.bennett;100692;2025-02-10 17:12:35;526000.0;90907400;CANCELLED;4;25;2025-02;1;;FALSE;FALSE
25021018;tanglewoodfolkartarchive;tariqinvests;101054;2025-02-10 17:13:04;1690000.0;45562918;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25021019;vanecapital2;howellartadvisory;100280;2025-02-10 20:12:52;477500.0;45562918;COMPLETED;4;25;2025-02;3;2;TRUE;FALSE
25021101;northbridgemuseumofmoderncra;santiago.alvarez;100164;2025-02-11 08:15:36;308500.0;16498618;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021102;highlandartistslegacytrust;ftran_westhave;101035;2025-02-11 09:02:55;304500.0;75941901;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021103;wexlercollection;farah.vasquez;100745;2025-02-11 09:22:21;457500.0;75941901;FAILED;4;25;2025-02;3;;TRUE;FALSE
25021104;northbridgemuseumofmoderncra;beatrice.kim;100869;2025-02-11 09:43:03;1172000.0;45562918;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021105;felix.romero;theo_kinc2;101091;2025-02-11 09:45:43;239000.0;90907400;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021106;harborlightpublicartconserva;southbankmaritimeheritagemus;100018;2025-02-11 10:26:34;193000.0;16498618;COMPLETED;4;25;2025-02;3;3;TRUE;FALSE
25021107;yasmin.roberts;blair.kaur;100042;2025-02-11 10:27:10;720000.0;96187039;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021108;valeheritagefund;ari.turner;100580;2025-02-11 11:45:59;871000.0;87292197;COMPLETED;4;25;2025-02;4;3;TRUE;FALSE
25021109;eastgateindustrialartsmuseum;howellartadvisory;100635;2025-02-11 12:16:57;539000.0;72880343;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25021110;vivienne.cross;vanefamilyoffice;100904;2025-02-11 12:47:13;441500.0;36058655;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021111;celrot_hold2;lana.vasquez;100625;2025-02-11 14:51:12;621000.0;90907400;COMPLETED;4;25;2025-02;3;3;TRUE;FALSE
25021112;isaac.shah;nathan58;100196;2025-02-11 17:12:14;598500.0;36058655;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021113;adamscollections;rothcapital2;100736;2025-02-11 17:35:40;1669000.0;72880343;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021201;howardfineobjects;meridianmillercollections;100016;2025-02-12 09:34:34;74600.0;87658927;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021202;vanecapital2;malwex_hold3;100757;2025-02-12 09:48:59;402000.0;11220767;COMPLETED;4;25;2025-02;3;3;TRUE;FALSE
25021203;reina.chen;wexlercollection;101065;2025-02-12 11:08:29;390000.0;77404927;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021204;farah.vasquez;vivienne.cross;101098;2025-02-12 11:27:57;447500.0;77404927;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021205;rothcapital2;GrantMercer;100491;2025-02-12 11:51:12;293500.0;87292197;COMPLETED;4;25;2025-02;4;4;TRUE;FALSE
25021206;highlandartistslegacytrust;rosemontmuseumofmoderncraftd;100434;2025-02-12 12:06:02;716000.0;77404927;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021207;elena.desai;southbankmaritimeheritagemus;100370;2025-02-12 12:07:20;167000.0;87292197;COMPLETED;4;25;2025-02;5;3;TRUE;FALSE
25021208;julia.roberts;jade.campbell;100199;2025-02-12 13:11:22;268500.0;45562918;COMPLETED;4;25;2025-02;3;3;TRUE;FALSE
25021209;bobby;rosemontdesignheritagecenter;100521;2025-02-12 14:02:48;1234000.0;23121126;COMPLETED;4;25;2025-02;3;3;TRUE;FALSE
25021210;beatrice.kim;howardfineobjects;100462;2025-02-12 14:09:34;374500.0;12742361;COMPLETED;4;25;2025-02;3;2;TRUE;FALSE
25021211;crownyoungfineobjects;crossventuresart;100194;2025-02-12 15:16:17;188000.0;87292197;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021212;gianna.young;vanefamilyoffice;101032;2025-02-12 15:28:06;194500.0;16498618;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021213;ashlandmuseumofprintedarts;eastgateindustrialartsmuseum;100621;2025-02-12 16:12:16;926500.0;87658927;COMPLETED;4;25;2025-02;4;3;TRUE;FALSE
25021214;wexlercollection;anthony.garcia;100613;2025-02-12 17:22:12;703000.0;16498618;COMPLETED;4;25;2025-02;3;2;TRUE;FALSE
25021215;EleanorRook;castillocollections;100106;2025-02-12 17:52:59;578500.0;16498618;COMPLETED;4;25;2025-02;3;2;TRUE;FALSE
25021301;elea_rook7;windermerepublicartconservan;100404;2025-02-13 08:59:07;485500.0;42365420;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021302;ari.turner;theo_kinc2;100499;2025-02-13 10:05:41;443500.0;96187039;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021303;xavier.jacobs;valentina.klein;101062;2025-02-13 10:13:48;1803000.0;;PENDING;4;25;2025-02;1;;FALSE;FALSE
25021304;quarrylanemuseumofphotograph;davisauctionpartners;100230;2025-02-13 10:21:19;1920000.0;;PENDING;4;25;2025-02;1;;FALSE;FALSE
25021305;aiden.patel;northbridgemuseumofmoderncra;100155;2025-02-13 10:28:12;1307000.0;87292197;COMPLETED;4;25;2025-02;4;3;TRUE;FALSE
25021306;foundryzimmermanfineobjects;cassidy.mason;100235;2025-02-13 10:38:52;202500.0;87658927;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021307;DominicHale;andersonartadvisory;100974;2025-02-13 10:46:42;675000.0;16660212;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021308;ruby.reed;zane.thomas;100421;2025-02-13 11:33:23;1037000.0;45562918;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021309;lucia.knight;blair.kaur;100117;2025-02-13 12:26:49;584500.0;16660212;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021310;cedarpointculturalmemoryproj;akira.bennett;100555;2025-02-13 12:42:16;848500.0;75941901;REVERSED;4;25;2025-02;2;;FALSE;FALSE
25021311;amir.miller;wexlercollection;100615;2025-02-13 12:49:53;1124000.0;87658927;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021312;crossventuresart;rosemontmuseumofmoderncraftd;100720;2025-02-13 13:46:53;1054000.0;36058655;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021313;mwexler_alt;lana.vasquez;101020;2025-02-13 17:13:55;2207000.0;23121126;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021314;vivcross7;erook_family4;100333;2025-02-13 17:32:16;94300.0;77404927;COMPLETED;4;25;2025-02;3;2;TRUE;FALSE
25021315;delilah.kim;stonefieldmaterialcultureins;100767;2025-02-13 17:57:14;4241000.0;96187039;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25021316;stoneartadvisory;ronanA;100444;2025-02-13 20:24:45;473500.0;16660212;COMPLETED;4;25;2025-02;3;2;TRUE;FALSE
25021401;howellartadvisory;gran_merc4;100832;2025-02-14 09:13:38;383500.0;72880343;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021402;ashcroftcollection;parkhurstceramicsmuseum;100859;2025-02-14 10:17:45;977500.0;75941901;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021403;northbridgemuseumofmoderncra;rothcapital2;100013;2025-02-14 10:55:26;163500.0;72880343;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25021404;daniel.campbell;howellartadvisory;100988;2025-02-14 11:47:04;254000.0;45562918;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021405;PriyaSethi;tariqinvests;100262;2025-02-14 11:50:33;261500.0;23121126;COMPLETED;4;25;2025-02;3;3;TRUE;FALSE
25021406;eastgateindustrialartsmuseum;celine.irwin;100362;2025-02-14 12:03:40;1900000.0;96187039;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25021407;oakhollowmuseumofappliedarts;augvan_hold1;100340;2025-02-14 13:05:56;501500.0;77404927;COMPLETED;4;25;2025-02;3;3;TRUE;FALSE
25021408;iris.knight;crownyoungfineobjects;101010;2025-02-14 16:22:34;1258000.0;23121126;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021409;GrantMercer;celi_ster3;100491;2025-02-14 16:29:12;323000.0;87658927;REJECTED;4;25;2025-02;5;;TRUE;FALSE
25021410;ari.turner;CeliaSterling;100936;2025-02-14 20:19:30;567000.0;23121126;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021501;TheoKincaid;southbanktextilearchive;100357;2025-02-15 12:04:32;495500.0;45562918;COMPLETED;4;25;2025-02;3;2;TRUE;FALSE
25021502;quinn.campbell;ruby.reed;100652;2025-02-15 12:27:45;195500.0;16498618;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25021503;orchardhousecommunityartsfou;davisauctionpartners;100952;2025-02-15 13:06:41;619500.0;96187039;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021504;ronash_hold5;juniperridgeartistslegacytru;100484;2025-02-15 13:34:44;625000.0;12742361;FAILED;4;25;2025-02;4;;TRUE;FALSE
25021505;ari.turner;naomi.reyes;100213;2025-02-15 13:42:56;91500.0;72880343;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021506;psethi_family6;EleanorRook;100224;2025-02-15 15:01:47;253000.0;16498618;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021507;nadia_whitmore;redcedarfolkartfoundation;101097;2025-02-15 15:21:26;3389000.0;35242525;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021508;orchardhousecommunityartsfou;foundryzimmermanfineobjects;100826;2025-02-15 15:58:41;537500.0;72880343;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021509;gran_merc4;reina.sullivan;100832;2025-02-15 18:41:33;359500.0;;CANCELLED;4;25;2025-02;3;;TRUE;FALSE
25021510;rosemontmuseumofmoderncraftd;pineharborrailwayhistorycent;100060;2025-02-15 19:35:57;317000.0;11220767;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021511;howardfineobjects;cassidy.lane;100150;2025-02-15 20:53:51;493500.0;96187039;CANCELLED;4;25;2025-02;3;;TRUE;FALSE
25021601;ronanA;ruby.reed;100063;2025-02-16 10:06:27;749500.0;35242525;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021602;greatlakesindustrialartsmuse;ronashcroft7;100324;2025-02-16 16:24:33;412500.0;90907400;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021701;hearthstonefolkartarchive;abigail.martinez;100473;2025-02-17 09:02:59;865500.0;45562918;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021702;abigail.morgan;meridianmillercollections;100556;2025-02-17 09:07:33;1164000.0;96187039;COMPLETED;4;25;2025-02;3;2;TRUE;FALSE
25021703;croth_alt;theo.kim;100847;2025-02-17 10:14:01;505500.0;75941901;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021704;ruby.reed;ashcroftcollection;101046;2025-02-17 10:23:07;459500.0;35242525;COMPLETED;4;25;2025-02;3;2;TRUE;FALSE
25021705;croth_alt;reina.rivera;100732;2025-02-17 10:25:45;1596000.0;87658927;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25021706;OscarBexley;fairmontmaritimeheritagemuse;101024;2025-02-17 10:50:11;284500.0;45562918;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021707;windermerepublicartconservan;akira.bennett;100718;2025-02-17 11:15:45;376000.0;45562918;COMPLETED;4;25;2025-02;3;2;TRUE;FALSE
25021708;cassidy.ito;blair.kaur;100593;2025-02-17 11:35:54;2192000.0;75941901;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021709;MWexler;adamscollections;101013;2025-02-17 11:39:41;1304000.0;35242525;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021710;tanglewoodfolkartarchive;wexlercollection;100840;2025-02-17 11:46:20;1598000.0;12742361;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021711;castillocollections;georgia_elli;101099;2025-02-17 12:30:34;998000.0;42365420;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021712;quinn.cho;elena.desai;100156;2025-02-17 13:53:04;126500.0;12742361;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021713;southbankmaritimeheritagemus;psethi_family6;100831;2025-02-17 14:07:28;312500.0;16498618;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021714;heritagerowmaterialculturein;jade.campbell;100774;2025-02-17 14:16:52;1102000.0;87292197;COMPLETED;4;25;2025-02;3;3;TRUE;FALSE
25021715;eastgatefolkartarchive;crosscapital2;101074;2025-02-17 15:10:38;612000.0;96187039;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021716;elmsteadculturalpreservation;valecapital2;100552;2025-02-17 15:13:00;103500.0;75941901;COMPLETED;4;25;2025-02;6;3;TRUE;FALSE
25021717;PriyaSethi;foundrybennettfineobjects;100981;2025-02-17 15:27:17;250500.0;87658927;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021718;davisauctionpartners;nathan58;101079;2025-02-17 15:41:27;288000.0;87658927;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021719;malik.johnson;PriyaSethi;100077;2025-02-17 16:00:33;411500.0;87292197;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021720;redcedarfolkartfoundation;elmsteadculturalpreservation;100467;2025-02-17 16:04:00;478500.0;35242525;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25021721;ronanA;vivienne.cross;101018;2025-02-17 16:39:43;416500.0;87292197;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021722;GrantMercer;caesar;100087;2025-02-17 16:41:45;283500.0;87658927;COMPLETED;4;25;2025-02;4;3;TRUE;FALSE
25021723;mwexler_alt;mina.singh;100791;2025-02-17 17:24:53;2521000.0;96187039;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021724;windermerepublicartconservan;rosemontmuseumofmoderncraftd;100653;2025-02-17 19:49:53;80800.0;35242525;COMPLETED;4;25;2025-02;4;3;TRUE;FALSE
25021725;theo_kinc2;sabrina.shah;100722;2025-02-17 20:00:42;228500.0;;PENDING;4;25;2025-02;3;;TRUE;FALSE
25021801;davisauctionpartners;wexlercollection;101017;2025-02-18 08:14:05;378500.0;12742361;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021802;xavier.jacobs;gran_merc4;100690;2025-02-18 08:21:27;1207000.0;11220767;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021803;celine.irwin;gran_merc4;100884;2025-02-18 11:10:21;342500.0;96187039;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021804;ftran_westhave;caesar;100271;2025-02-18 11:41:37;1103000.0;87658927;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021805;greatlakesindustrialartsmuse;OscarBexley;100428;2025-02-18 11:47:44;1592000.0;16660212;CANCELLED;4;25;2025-02;2;;TRUE;FALSE
25021806;malik.johnson;ronashcroft7;100516;2025-02-18 12:01:52;780000.0;42365420;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021807;HelenaVale;foundrybennettfineobjects;100886;2025-02-18 12:39:08;258000.0;77404927;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021808;abigail.martinez;avane_alt;100273;2025-02-18 12:45:19;622500.0;75941901;REVERSED;4;25;2025-02;4;;TRUE;FALSE
25021809;northbridgemuseumofmoderncra;farahholdings1;100073;2025-02-18 12:56:39;1342000.0;90907400;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021810;windermeremuseumofmoderncraf;theo.foster;100572;2025-02-18 12:58:04;300500.0;96187039;COMPLETED;4;25;2025-02;4;3;TRUE;FALSE
25021811;fairmontmaritimeheritagemuse;gmercer_family1;100220;2025-02-18 13:10:00;327000.0;45562918;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021812;abigail.bennett;ashcroftcapital2;100994;2025-02-18 13:31:22;309000.0;23121126;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021813;henry.franklin;vanefamilyoffice;101047;2025-02-18 13:37:01;882000.0;35242525;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021814;jade.campbell;elias.garcia;100420;2025-02-18 14:14:59;110000.0;87658927;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021815;copperlinemuseumofphotograph;pineharborrailwayhistorycent;100673;2025-02-18 15:50:43;257500.0;77404927;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25021816;EleanorRook;foundryzimmermanfineobjects;100337;2025-02-18 16:17:32;397500.0;96187039;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021817;abigail.morgan;obexley_family3;100240;2025-02-18 17:03:42;201000.0;35242525;REJECTED;4;25;2025-02;3;;TRUE;FALSE
25021818;celrot_hold2;ashcroftcapital2;100783;2025-02-18 20:15:53;288000.0;16498618;REJECTED;4;25;2025-02;3;;TRUE;FALSE
25021819;DominicHale;harborlightmuseumofprintedar;100992;2025-02-18 20:28:08;479000.0;96187039;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25021901;northbridgemuseumofmoderncra;rothcapital2;100009;2025-02-19 10:20:14;186500.0;36058655;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021902;malwex_hold3;mina.singh;100760;2025-02-19 11:24:23;308000.0;;CANCELLED;4;25;2025-02;4;;TRUE;FALSE
25021903;renee.kim;blair.kaur;100995;2025-02-19 11:26:15;1134000.0;87658927;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021904;foundryxucollections;cassidy.mason;100985;2025-02-19 12:23:14;569500.0;75941901;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021905;tanglewoodculturalmemoryproj;bobby;100215;2025-02-19 12:46:35;391000.0;96187039;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021906;andersonartadvisory;cassidy.mason;100997;2025-02-19 14:46:52;424000.0;87658927;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021907;cassidy.mason;harper.flores;100644;2025-02-19 14:56:05;738500.0;12742361;COMPLETED;4;25;2025-02;3;2;TRUE;FALSE
25021908;croth_alt;harper7;101084;2025-02-19 15:00:54;334500.0;42365420;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021909;isaac.shah;vanefamilyoffice;100368;2025-02-19 16:27:29;303000.0;87292197;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021910;heritagerowmaterialculturein;foundryzimmermanfineobjects;100255;2025-02-19 17:37:48;1566000.0;23121126;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021911;ravenwoodcraftpreservationso;henry.ellis;100257;2025-02-19 18:40:42;202500.0;96187039;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021912;heritagerowmaterialculturein;lucia.knight;100094;2025-02-19 18:44:04;446000.0;96187039;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25021913;aaron.olsen;howellartadvisory;101028;2025-02-19 18:46:25;390000.0;77404927;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021914;rothcapital2;crossventuresart;100116;2025-02-19 19:00:54;391500.0;96187039;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25021915;elmsteadhistoricalsociety;bishopheritagesales;100742;2025-02-19 20:05:25;1100000.0;45562918;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022001;GrantMercer;rohan.vasquez;100819;2025-02-20 08:02:59;1010000.0;11220767;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022002;renee.kim;howellartadvisory;100468;2025-02-20 09:18:12;770000.0;96187039;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022003;walkercollections;howellartadvisory;100989;2025-02-20 09:49:22;1393000.0;36058655;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022004;felix.romero;valeheritagefund;100411;2025-02-20 09:52:34;1721000.0;87658927;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022005;ashlandmuseumofprintedarts;henry.ellis;100935;2025-02-20 10:55:35;1427000.0;75941901;COMPLETED;4;25;2025-02;3;3;TRUE;FALSE
25022006;ravenwoodcraftpreservationso;foundryzimmermanfineobjects;100984;2025-02-20 10:55:47;645000.0;96187039;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022007;howellartadvisory;elmsteadculturalpreservation;100934;2025-02-20 11:12:53;1281000.0;90907400;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25022008;isaac.shah;vanecapital2;100598;2025-02-20 11:18:15;531500.0;23121126;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25022009;eastgatefolkartarchive;ashcroftcollection;100061;2025-02-20 11:40:08;362500.0;87658927;REVERSED;4;25;2025-02;1;;FALSE;FALSE
25022010;timberlinerestorationfoundat;EleanorRook;100877;2025-02-20 11:41:36;359000.0;36058655;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022011;northbridgemuseumofmoderncra;foxgloveartistslegacytrust;100316;2025-02-20 11:44:47;270500.0;72880343;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022012;parkhurstceramicsmuseum;valeheritagefund;100298;2025-02-20 12:38:51;217000.0;12742361;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25022013;aaron.olsen;ari.turner;100343;2025-02-20 13:24:04;118500.0;36058655;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022014;ronashcroft7;atlaspatelauctions;100516;2025-02-20 14:59:07;700000.0;96187039;REJECTED;4;25;2025-02;2;;TRUE;FALSE
25022015;julia.roberts;ashcroftcollection;100109;2025-02-20 15:00:48;281500.0;90907400;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25022016;sabrina.shah;ashcroftcollection;100120;2025-02-20 16:18:15;1008000.0;23121126;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25022017;ftran_westhave;sabrina.shah;100415;2025-02-20 16:36:10;781500.0;36058655;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022018;henry.ellis;MWexler;100254;2025-02-20 16:59:36;432500.0;11220767;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25022019;harborlightpublicartconserva;andersonartadvisory;100550;2025-02-20 17:23:58;412000.0;75941901;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022020;nadi_whit5;isaac.shah;100278;2025-02-20 17:27:48;266500.0;;FAILED;4;25;2025-02;4;;TRUE;FALSE
25022021;nathan58;choiartadvisory;101068;2025-02-20 17:38:37;679500.0;87658927;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25022101;priya.lane;stoneartadvisory;100500;2025-02-21 09:32:18;1826000.0;16660212;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022102;ronanA;howellartadvisory;100850;2025-02-21 09:33:25;577500.0;16498618;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022103;georgia.lee;northbridgemuseumofmoderncra;100205;2025-02-21 10:00:26;256500.0;;PENDING;4;25;2025-02;1;;FALSE;FALSE
25022104;lana.vasquez;granitehillbotanicalheritage;100256;2025-02-21 10:12:40;121500.0;36058655;COMPLETED;4;25;2025-02;3;3;TRUE;FALSE
25022105;xavier.jacobs;elliscollections;101062;2025-02-21 10:40:56;1565000.0;87292197;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25022106;khalil.kapoor;windermerepublicartconservan;100763;2025-02-21 10:52:58;819500.0;75941901;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022107;celine.irwin;ruby.reed;100880;2025-02-21 11:09:05;955500.0;11220767;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25022108;ashlanddecorativeartsarchive;nathan58;100955;2025-02-21 11:11:11;115500.0;77404927;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022109;mwexler_alt;wexlercollection;101023;2025-02-21 11:48:11;1236000.0;16660212;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022110;cassidy.ito;celine.irwin;100991;2025-02-21 11:55:47;604000.0;35242525;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
25022111;cedarpointculturalmemoryproj;akira.bennett;100518;2025-02-21 12:15:20;1512000.0;72880343;REVERSED;4;25;2025-02;1;;FALSE;FALSE
25022112;silvermarshdecorativeartsarc;GrantMercer;100508;2025-02-21 13:02:05;826000.0;45562918;FAILED;4;25;2025-02;1;;FALSE;FALSE
25022113;andersonartadvisory;imani.reed;100134;2025-02-21 13:23:14;362500.0;36058655;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25022114;wexlercapital2;vanefamilyoffice;101030;2025-02-21 13:35:08;299000.0;90907400;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25022115;celrot_hold2;elmsteadculturalpreservation;100093;2025-02-21 14:12:07;310500.0;96187039;COMPLETED;4;25;2025-02;2;2;TRUE;FALSE
25022116;yorkfieldfurnituredesignarch;ashcroftcapital2;100490;2025-02-21 14:13:51;609500.0;96187039;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25022117;rothartadvisory;ruby.reed;100789;2025-02-21 14:22:01;5240000.0;75941901;COMPLETED;4;25;2025-02;2;1;FALSE;FALSE
25022118;granitehillmuseumoflocalindu;elmsteadculturalpreservation;100976;2025-02-21 14:42:18;207000.0;72880343;COMPLETED;4;25;2025-02;1;1;FALSE;FALSE
